CID,Drug Name,Accession,Gene Symbol
6436219,Latrunculin B,P68133,ACTA1
445420,Latrunculin A,P68133,ACTA1
16741,Phenethyl Isothiocyanate,P67936,TPM4
5957,ATP,P67870,CSNK2B
5280343,Quercetin,P67870,CSNK2B
5460341,Calcium,P63316,TNNC1
16682987,Aluminium monostearate,P63316,TNNC1
3333,Felodipine,P63316,TNNC1
446286,"5-[1-(3,4-Dimethoxy-Benzoyl)-1,2,3,4-Tetrahydro-Quinolin-6-Yl]-6-Methyl-3,6-Dihydro-[1,3,4]Thiadiazin-2-One",P63316,TNNC1
5681,N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide,P63316,TNNC1
3033825,LEVOSIMENDAN,P63316,TNNC1
16683036,Dihydroxyaluminum aminoacetate,P63316,TNNC1
2351,Bepridil hydrochloride,P63316,TNNC1
5566,Trifluoperazine,P63316,TNNC1
23978,Copper,P63244,RACK1
17753820,"2,6,8-Trimethyl-3-Amino-9-Benzyl-9-Methoxynonanoic Acid",P63151,PPP2R2A
16741,Phenethyl Isothiocyanate,P63104,YWHAZ
25164817,CHEMBL574677,P63000,RAC1
54454,SIMVASTATIN,P63000,RAC1
2265,Azathioprine,P63000,RAC1
54687,Pravastatin,P63000,RAC1
135398619,Guanosine-5'-Diphosphate,P63000,RAC1
11248309,CHEMBL574200,P63000,RAC1
72311,Chelerythrine chloride,P63000,RAC1
9099810,ZINC07972822,P63000,RAC1
25164618,CHEMBL567815,P63000,RAC1
2999946,MLS000098170,P63000,RAC1
45483073,CHEMBL573429,P63000,RAC1
45483118,CHEMBL573174,P63000,RAC1
24344410,CHEMBL554475,P63000,RAC1
9076354,AC1PJQLR,P63000,RAC1
45272995,CHEMBL558673,P63000,RAC1
25138381,CHEMBL575536,P63000,RAC1
9880653,CHEMBL572918,P63000,RAC1
363208,Dehydrostepholidine chloride,P63000,RAC1
8977,Guanosine pyrophosphate,P63000,RAC1
45483140,CHEMBL576002,P63000,RAC1
68635,Sanguinarine hydrochloride,P63000,RAC1
439530,Puromycin,P62917,RPL8
444718,(S)-3-phenyllactic acid,P62917,RPL8
253602,Anisomycin,P62917,RPL8
439530,Puromycin,P62913,RPL11
253602,Anisomycin,P62913,RPL11
444718,(S)-3-phenyllactic acid,P62913,RPL11
6918483,Artenimol,P62857,RPS28
253602,Anisomycin,P62829,RPL23
439530,Puromycin,P62829,RPL23
444718,(S)-3-phenyllactic acid,P62829,RPL23
6918483,Artenimol,P62753,RPS6
439530,Puromycin,P62750,RPL23A
444718,(S)-3-phenyllactic acid,P62750,RPL23A
6918483,Artenimol,P62750,RPL23A
253602,Anisomycin,P62750,RPL23A
135398619,Guanosine-5'-Diphosphate,P62330,ARF6
135398675,5'-Guanosine-Diphosphate-Monothiophosphate,P62330,ARF6
11005,Myristic acid,P62330,ARF6
6918483,Artenimol,P62277,RPS13
6918483,Artenimol,P62269,RPS18
447573,Fusicoccin,P62258,YWHAE
16741,Phenethyl Isothiocyanate,P62258,YWHAE
6918483,Artenimol,P62241,RPS8
5388936,Virginiamycin S1,P61927,RPL37
253602,Anisomycin,P61927,RPL37
439530,Puromycin,P61927,RPL37
444718,(S)-3-phenyllactic acid,P61927,RPL37
451597,PUROMYCIN AMINONUCLEOSIDE-5'-MONOPHOSPHATE,P61927,RPL37
753,Trihydroxypropane,P61769,B2M
8617,3-Indolebutyric Acid,P61769,B2M
439750,N-Formylmethionine,P61769,B2M
23978,Copper,P61769,B2M
60823,Atorvastatin,P61586,RHOA
8977,Guanosine pyrophosphate,P61586,RHOA
54454,SIMVASTATIN,P61586,RHOA
135398619,Guanosine-5'-Diphosphate,P61586,RHOA
444718,(S)-3-phenyllactic acid,P61313,RPL15
439530,Puromycin,P61313,RPL15
253602,Anisomycin,P61313,RPL15
588963,N-[2-(2-methyl-1H-indol-3-yl)ethyl]thiophene-2-carboxamide,P61158,ACTR3
44129612,"(2S)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one",P61158,ACTR3
11411355,AIDS293134,P61073,CXCR4
483340,AC1LA880,P61073,CXCR4
44418875,CHEMBL387122,P61073,CXCR4
44400301,CHEMBL414380,P61073,CXCR4
483342,AC1LA886,P61073,CXCR4
483343,AC1LA889,P61073,CXCR4
483341,AC1LA883,P61073,CXCR4
483339,AC1LA87X,P61073,CXCR4
44418864,CHEMBL373420,P61073,CXCR4
483344,AC1LA88C,P61073,CXCR4
483347,AC1LA88L,P61073,CXCR4
489342,AC1LAJEJ,P61073,CXCR4
489341,AC1LAJEG,P61073,CXCR4
489339,AC1LAJEA,P61073,CXCR4
44418877,CHEMBL375168,P61073,CXCR4
44400300,CHEMBL362983,P61073,CXCR4
25181075,CHEMBL452868,P61073,CXCR4
44418867,CHEMBL376513,P61073,CXCR4
44418883,CHEMBL373637,P61073,CXCR4
44299288,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
44400264,CHEMBL366033,P61073,CXCR4
35370,azidodeoxythymidine,P61073,CXCR4
44418894,CHEMBL426169,P61073,CXCR4
10215423,CHEMBL1089846,P61073,CXCR4
5278944,AC1NQTYT,P61073,CXCR4
44418882,CHEMBL218972,P61073,CXCR4
489344,AC1LAJEP,P61073,CXCR4
489343,AC1LAJEM,P61073,CXCR4
44418874,CHEMBL387121,P61073,CXCR4
5278946,AC1NQTYZ,P61073,CXCR4
44418870,CHEMBL444094,P61073,CXCR4
489338,AIDS112354,P61073,CXCR4
44299227,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
477106,AC1L9W7Q,P61073,CXCR4
44418884,CHEMBL218864,P61073,CXCR4
44299290,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
46204212,CHEMBL1092629,P61073,CXCR4
44561527,CHEMBL446868,P61073,CXCR4
46204209,CHEMBL1092596,P61073,CXCR4
44561487,CHEMBL518004,P61073,CXCR4
44299155,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
44384297,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
25178347,CHEMBL460482,P61073,CXCR4
44561483,CHEMBL472323,P61073,CXCR4
44351790,CHEBI:652189,P61073,CXCR4
5718,Dideoxycytidine-3H,P61073,CXCR4
44413325,CHEBI:649462,P61073,CXCR4
44383799,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
25178350,CHEMBL516989,P61073,CXCR4
25178764,CHEMBL460484,P61073,CXCR4
44561446,CHEMBL443092,P61073,CXCR4
44299435,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
44418881,CHEMBL375992,P61073,CXCR4
10149770,CHEMBL1093302,P61073,CXCR4
44400299,CHEMBL191869,P61073,CXCR4
44418876,CHEMBL218863,P61073,CXCR4
44418871,CHEMBL218862,P61073,CXCR4
44418866,CHEMBL218771,P61073,CXCR4
24894090,CHEMBL450815,P61073,CXCR4
52945183,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
9887073,CHEMBL1088867,P61073,CXCR4
44561524,CHEMBL480502,P61073,CXCR4
5278956,AIDS293147,P61073,CXCR4
44561526,CHEMBL508684,P61073,CXCR4
44561525,CHEMBL450041,P61073,CXCR4
44563689,CHEMBL516480,P61073,CXCR4
44299480,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
44299335,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
5278945,AIDS293136,P61073,CXCR4
44418889,CHEMBL375850,P61073,CXCR4
52942784,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
25178134,CHEMBL454689,P61073,CXCR4
44299103,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
44418873,CHEMBL375990,P61073,CXCR4
11233382,CHEMBL1093149,P61073,CXCR4
44418880,CHEMBL373636,P61073,CXCR4
11176403,CHEMBL452864,P61073,CXCR4
44299283,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
25178144,CHEMBL461359,P61073,CXCR4
11256587,CHEMBL518924,P61073,CXCR4
46888759,CHEMBL1094864,P61073,CXCR4
44400238,CHEMBL372422,P61073,CXCR4
44400239,CHEMBL192594,P61073,CXCR4
44299154,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
44418893,CHEMBL376219,P61073,CXCR4
11565518,CHEMBL237830,P61073,CXCR4
44299284,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
44418887,CHEMBL374421,P61073,CXCR4
44299380,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
5278964,AC1NQU0G,P61073,CXCR4
44400882,CHEMBL263704,P61073,CXCR4
5278965,AC1NQU0J,P61073,CXCR4
44299289,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
5278969,AIDS293160,P61073,CXCR4
5278970,AIDS293160,P61073,CXCR4
5275843,AIDS228435,P61073,CXCR4
46830205,CHEMBL1096504,P61073,CXCR4
8378,Fradiomycinum,P61073,CXCR4
11718722,CID 11718722,P61073,CXCR4
16130647,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
65015,AMD3100,P61073,CXCR4
477104,AIDS088325,P61073,CXCR4
25147749,CHEMBL460491,P61073,CXCR4
25178353,CHEMBL518501,P61073,CXCR4
44418892,CHEMBL218806,P61073,CXCR4
25178136,CHEMBL508054,P61073,CXCR4
44400782,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
44299381,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
11158428,CID 10952701,P61073,CXCR4
5278953,AIDS228435,P61073,CXCR4
44400758,CHEMBL370001,P61073,CXCR4
15959068,CHEMBL1092637,P61073,CXCR4
25178563,CHEMBL454896,P61073,CXCR4
25178138,CHEMBL541728,P61073,CXCR4
44351762,CHEBI:647153,P61073,CXCR4
25178565,CHEMBL460298,P61073,CXCR4
11331592,CID 10952701,P61073,CXCR4
5278960,AIDS293149,P61073,CXCR4
44418878,CHEMBL375991,P61073,CXCR4
11638842,CHEMBL577268,P61073,CXCR4
44400262,CHEMBL426635,P61073,CXCR4
44418872,CHEMBL387120,P61073,CXCR4
25178140,CHEMBL460299,P61073,CXCR4
44400869,CHEMBL192345,P61073,CXCR4
10286987,CHEMBL1092302,P61073,CXCR4
44299226,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
44418869,CHEMBL384429,P61073,CXCR4
5278959,AIDS293148,P61073,CXCR4
9959718,CHEMBL1089434,P61073,CXCR4
44418895,CHEMBL374862,P61073,CXCR4
25178142,CHEMBL518041,P61073,CXCR4
44418890,CHEMBL219075,P61073,CXCR4
52948854,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
44418885,CHEMBL219135,P61073,CXCR4
5278955,AIDS293147,P61073,CXCR4
52945203,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
25178569,CHEMBL462588,P61073,CXCR4
46884785,CHEMBL1092628,P61073,CXCR4
44299334,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
44299287,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
5278958,AIDS293149,P61073,CXCR4
44400263,CHEMBL364011,P61073,CXCR4
10172242,CHEMBL1089845,P61073,CXCR4
21984983,CHEMBL1093008,P61073,CXCR4
11625279,CHEMBL1091591,P61073,CXCR4
44400298,CHEMBL364295,P61073,CXCR4
25178766,CHEMBL516630,P61073,CXCR4
483559,AMD3465 (*Hexahydrobromide*),P61073,CXCR4
44418865,CHEMBL374108,P61073,CXCR4
5278957,AIDS293148,P61073,CXCR4
44351784,CHEBI:647149,P61073,CXCR4
10308735,CHEMBL1088912,P61073,CXCR4
25178567,CHEMBL461358,P61073,CXCR4
46204210,CHEMBL1088916,P61073,CXCR4
46204208,CHEMBL1089844,P61073,CXCR4
44418891,CHEMBL375993,P61073,CXCR4
10237323,CHEMBL1092301,P61073,CXCR4
44418879,CHEMBL376811,P61073,CXCR4
44400199,CHEMBL365952,P61073,CXCR4
44418888,CHEMBL436536,P61073,CXCR4
44563599,CHEMBL506505,P61073,CXCR4
21985008,CHEMBL1092324,P61073,CXCR4
46206137,CHEMBL1093137,P61073,CXCR4
44418886,CHEMBL219096,P61073,CXCR4
44418868,CHEMBL373440,P61073,CXCR4
44299479,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
44383917,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
5278948,AC1NQTZ4,P61073,CXCR4
10159217,CHEBI:653074,P61073,CXCR4
44413492,CHEBI:653099,P61073,CXCR4
44400179,CHEMBL191998,P61073,CXCR4
44400178,CHEMBL191949,P61073,CXCR4
5278947,AC1NQTZ1,P61073,CXCR4
44351932,CHEBI:647089,P61073,CXCR4
44413546,CHEBI:653072,P61073,CXCR4
9936494,CHEBI:653072,P61073,CXCR4
10277466,CHEBI:653103,P61073,CXCR4
10301330,CHEBI:649420,P61073,CXCR4
44413506,CHEBI:649420,P61073,CXCR4
44413545,CHEBI:653066,P61073,CXCR4
44413519,CHEBI:653074,P61073,CXCR4
44400315,CHEMBL191651,P61073,CXCR4
10280944,CHEBI:649472,P61073,CXCR4
44413544,CHEBI:649421,P61073,CXCR4
44400774,CHEMBL191914,P61073,CXCR4
44384298,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
46206136,CHEMBL1090509,P61073,CXCR4
44413560,CHEBI:653104,P61073,CXCR4
44413357,CHEBI:653161,P61073,CXCR4
10117347,CHEBI:653104,P61073,CXCR4
44413469,CHEBI:653097,P61073,CXCR4
44413308,CHEBI:649432,P61073,CXCR4
44351905,CHEBI:652210,P61073,CXCR4
44351753,CHEBI:647101,P61073,CXCR4
44351791,CHEBI:647123,P61073,CXCR4
25178561,CHEMBL455708,P61073,CXCR4
44351939,CHEBI:652133,P61073,CXCR4
44413397,CHEBI:649461,P61073,CXCR4
44384296,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
44400868,CHEMBL192290,P61073,CXCR4
3453336,AC1MQKQY,P61073,CXCR4
46225413,CHEMBL604583,P61073,CXCR4
44555481,CHEMBL1078231,P61073,CXCR4
44413520,CHEBI:649472,P61073,CXCR4
25230828,CHEMBL449621,P61073,CXCR4
460344,AC1LA28K,P61073,CXCR4
483570,AMD3529,P61073,CXCR4
44384880,()-oxazepam hemisuccinate sodium salt,P61073,CXCR4
44413410,CHEBI:649451,P61073,CXCR4
44400314,CHEMBL364014,P61073,CXCR4
44413533,CHEBI:653103,P61073,CXCR4
203317,AC1L4AAL,P61073,CXCR4
265219,NSC101062,P61073,CXCR4
11840981,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",P60900,PSMA6
33255,Cefazolin,P60568,IL2
7028,Pseudoephedrine,P60568,IL2
447066,(1H-indol-3-yl)-(2-mercapto-ethoxyimino)-acetic acid,P60568,IL2
447329,"3-Mercapto-1-(1,3,4,9-Tetrahydro-B-Carbolin-2-Yl)-Propan-1-One",P60568,IL2
656989,SP4160,P60568,IL2
5288251,"N(2)-carbamimidoyl-N-{2-[4-(3-{4-[(5-carboxyfuran-2-yl)methoxy]-2,3-dichlorophenyl}-1-methyl-1H-pyrazol-5-yl)piperidin-1-yl]-2-oxoethyl}-D-leucinamide",P60568,IL2
5288250,Methyl (2S)-2-[[2-[(3R)-1-carbamimidoylpiperidin-3-yl]acetyl]amino]-3-[4-(2-phenylethynyl)phenyl]propanoate,P60568,IL2
447945,SP2456,P60568,IL2
5496715,2-[2-(2-Cyclohexyl-2-guanidino-acetylamino)-acetylamino]-N-(3-mercapto-propyl)-propionamide,P60568,IL2
6439522,Tapinarof,P60568,IL2
588963,N-[2-(2-methyl-1H-indol-3-yl)ethyl]thiophene-2-carboxamide,P59998,ARPC4
44129612,"(2S)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one",P59998,ARPC4
643975,Flavin adenine dinucleotide,P55789,GFER
6918483,Artenimol,P55786,NPEPPS
15547703,Tosedostat,P55786,NPEPPS
1738118,N-Acetylglucosamine,P54802,NAGLU
439174,N-Acetylchitosamine,P54802,NAGLU
440317,alpha-Thioadenosine triphosphate,P54278,PMS2
6022,Adenosindiphosphorsaeure,P54278,PMS2
46869149,CHEMBL1288128,P53779,MAPK10
45271071,CHEMBL552488,P53779,MAPK10
46880951,CHEMBL1086736,P53779,MAPK10
45271053,CHEMBL564389,P53779,MAPK10
44419221,CHEMBL220865,P53779,MAPK10
46869000,CHEMBL1288068,P53779,MAPK10
11227435,CHEMBL370516,P53779,MAPK10
44444027,CHEMBL248792,P53779,MAPK10
44444010,CHEMBL248644,P53779,MAPK10
44419128,CHEMBL222008,P53779,MAPK10
45271077,CHEMBL549653,P53779,MAPK10
45271967,CHEMBL563057,P53779,MAPK10
16046126,CHEMBL215803,P53779,MAPK10
897877,ZINC00475678,P53779,MAPK10
9869943,CHEMBL281957,P53779,MAPK10
5459219,CHEBI:104346,P53779,MAPK10
44419169,CHEMBL221126,P53779,MAPK10
9814292,CHEMBL399168,P53779,MAPK10
11604958,CHEMBL197096,P53779,MAPK10
45273754,CHEMBL564428,P53779,MAPK10
44444019,CHEMBL249998,P53779,MAPK10
52948519,CHEMBL1287916,P53779,MAPK10
52943626,CHEMBL1287859,P53779,MAPK10
24963046,CHEMBL494072,P53779,MAPK10
10477561,CHEMBL202961,P53779,MAPK10
44440217,CHEMBL246543,P53779,MAPK10
52948593,CHEMBL1288159,P53779,MAPK10
44444994,CHEMBL253174,P53779,MAPK10
11538129,CHEMBL245724,P53779,MAPK10
44440161,CHEMBL248370,P53779,MAPK10
123631,Gefitinib,P53779,MAPK10
11539329,Kinome_3024,P53779,MAPK10
44402086,CHEMBL363600,P53779,MAPK10
44444024,CHEMBL401123,P53779,MAPK10
44402083,CHEMBL195188,P53779,MAPK10
156414,Canertinib,P53779,MAPK10
44419222,CHEMBL375795,P53779,MAPK10
44444025,CHEMBL248790,P53779,MAPK10
44419211,CHEMBL218194,P53779,MAPK10
44419203,CHEMBL374431,P53779,MAPK10
44444031,CHEMBL398691,P53779,MAPK10
44627578,CHEMBL571619,P53779,MAPK10
10372770,CHEMBL254858,P53779,MAPK10
44627583,CHEMBL585725,P53779,MAPK10
44627580,CHEMBL572283,P53779,MAPK10
11590363,Kinome_3028,P53779,MAPK10
44419175,CHEMBL385177,P53779,MAPK10
8515,Pyrazoleanthrone,P53779,MAPK10
25129831,CHEMBL494470,P53779,MAPK10
11848567,CHEMBL495330,P53779,MAPK10
11682843,CHEMBL379601,P53779,MAPK10
11848825,CHEMBL494469,P53779,MAPK10
44444028,CHEMBL398493,P53779,MAPK10
25129830,CHEMBL494272,P53779,MAPK10
44410956,CHEMBL382823,P53779,MAPK10
45270368,CHEMBL551024,P53779,MAPK10
44444037,CHEMBL430014,P53779,MAPK10
24801863,CHEMBL485323,P53779,MAPK10
44404432,CHEMBL198427,P53779,MAPK10
44627579,CHEMBL572282,P53779,MAPK10
11624601,JNK Inhibitor VIII,P53779,MAPK10
10113978,Pazopanib,P53779,MAPK10
5494449,VX-680,P53779,MAPK10
44444014,CHEMBL248832,P53779,MAPK10
23647171,Pyrrole Carboxamide Analog 6i,P53779,MAPK10
9829523,PKC-412,P53779,MAPK10
52946145,CHEMBL1288214,P53779,MAPK10
9866076,CHEMBL549453,P53779,MAPK10
44419144,CHEMBL219112,P53779,MAPK10
52949818,CHEMBL1288216,P53779,MAPK10
52949817,CHEMBL1288215,P53779,MAPK10
44419217,CHEMBL221229,P53779,MAPK10
11478147,CHEBI:654053,P53779,MAPK10
45481533,CHEBI:668343,P53779,MAPK10
44419170,CHEMBL384219,P53779,MAPK10
10384284,CHEMBL205561,P53779,MAPK10
52950113,CHEMBL1288157,P53779,MAPK10
44402034,CHEMBL193494,P53779,MAPK10
44419202,CHEMBL218658,P53779,MAPK10
52941011,CHEMBL1288966,P53779,MAPK10
11478148,CHEBI:654053,P53779,MAPK10
44634494,CHEMBL1080279,P53779,MAPK10
44440219,CHEMBL246544,P53779,MAPK10
16216351,CHEMBL374269,P53779,MAPK10
46869877,CHEMBL1288099,P53779,MAPK10
45270229,CHEMBL554276,P53779,MAPK10
44410953,CHEMBL383760,P53779,MAPK10
44410723,CHEMBL380006,P53779,MAPK10
11516978,CHEMBL380386,P53779,MAPK10
44188627,CHEMBL551140,P53779,MAPK10
44411048,CHEMBL380454,P53779,MAPK10
44419138,CHEMBL386010,P53779,MAPK10
44419143,CHEMBL374193,P53779,MAPK10
10475988,CHEMBL437706,P53779,MAPK10
44444018,CHEMBL248833,P53779,MAPK10
16115351,CHEMBL220227,P53779,MAPK10
46869611,CHEMBL1287974,P53779,MAPK10
5291,Imatinib Methansulfonate,P53779,MAPK10
23647149,Pyrrole Carboxamide Analog 5b,P53779,MAPK10
45270264,CHEMBL549385,P53779,MAPK10
44419155,CHEMBL220547,P53779,MAPK10
44419216,CHEMBL220658,P53779,MAPK10
45268570,CHEMBL560541,P53779,MAPK10
44444013,CHEMBL248831,P53779,MAPK10
23647159,Pyrrole Carboxamide Analog 5l,P53779,MAPK10
24535122,CHEMBL1288186,P53779,MAPK10
44419215,CHEMBL374795,P53779,MAPK10
44419161,CHEMBL220811,P53779,MAPK10
44419118,CHEMBL376096,P53779,MAPK10
44419227,CHEMBL221179,P53779,MAPK10
44419156,CHEMBL220607,P53779,MAPK10
45271938,CHEMBL554060,P53779,MAPK10
44419145,CHEMBL434560,P53779,MAPK10
52946059,CHEMBL1287914,P53779,MAPK10
9957797,CHEMBL365359,P53779,MAPK10
45272788,CHEMBL564745,P53779,MAPK10
44419135,CHEMBL221745,P53779,MAPK10
46869223,CHEMBL1288004,P53779,MAPK10
24854902,CHEMBL493708,P53779,MAPK10
45270253,CHEMBL552018,P53779,MAPK10
44419130,CHEMBL220810,P53779,MAPK10
44419220,CHEMBL220864,P53779,MAPK10
24941253,3ds6,P53779,MAPK10
44444029,CHEMBL248982,P53779,MAPK10
52942436,CHEMBL1287887,P53779,MAPK10
52941226,CHEMBL1287886,P53779,MAPK10
11843159,CHEMBL386760,P53779,MAPK10
44444036,CHEMBL400862,P53779,MAPK10
44440220,CHEMBL246545,P53779,MAPK10
44444034,CHEMBL248612,P53779,MAPK10
44419119,CHEMBL373740,P53779,MAPK10
46869071,CHEMBL1287888,P53779,MAPK10
44419182,CHEMBL218141,P53779,MAPK10
45375859,CHEMBL1079921,P53779,MAPK10
44402284,CHEMBL372301,P53779,MAPK10
45269419,CHEMBL564999,P53779,MAPK10
44419174,CHEMBL218657,P53779,MAPK10
44419116,CHEMBL221963,P53779,MAPK10
45271952,CHEMBL550534,P53779,MAPK10
45272802,CHEMBL562919,P53779,MAPK10
46869740,CHEMBL1288038,P53779,MAPK10
44419152,CHEMBL384951,P53779,MAPK10
44419163,CHEMBL220696,P53779,MAPK10
44419146,CHEMBL218219,P53779,MAPK10
44419151,CHEMBL218367,P53779,MAPK10
11502867,CID 11502867,P53779,MAPK10
11562171,CHEMBL425601,P53779,MAPK10
11532676,CHEMBL207718,P53779,MAPK10
9826147,CHEMBL378591,P53779,MAPK10
44410949,CHEMBL208048,P53779,MAPK10
11691173,CHEMBL207445,P53779,MAPK10
44410851,CHEMBL207246,P53779,MAPK10
11532048,CID 11532048,P53779,MAPK10
11495680,CID 11502867,P53779,MAPK10
11531799,CID 11596881,P53779,MAPK10
11373886,CHEMBL208286,P53779,MAPK10
44410720,CHEMBL207674,P53779,MAPK10
24854903,CHEMBL493671,P53779,MAPK10
44411183,CHEMBL383246,P53779,MAPK10
11848309,CHEMBL493670,P53779,MAPK10
9982333,CHEMBL383770,P53779,MAPK10
44411161,CHEMBL380889,P53779,MAPK10
11546457,CID 11532048,P53779,MAPK10
44410960,CHEMBL204420,P53779,MAPK10
44410948,CHEMBL378370,P53779,MAPK10
44410954,CHEMBL376967,P53779,MAPK10
44419168,CHEMBL221075,P53779,MAPK10
23532567,CHEMBL319556,P53779,MAPK10
44410959,CHEMBL377772,P53779,MAPK10
44517743,CHEMBL561932,P53779,MAPK10
11661959,CHEMBL211003,P53779,MAPK10
16115350,CHEMBL221164,P53779,MAPK10
44419137,CHEMBL221315,P53779,MAPK10
11526238,CHEMBL207815,P53779,MAPK10
11353317,CHEBI:654121,P53779,MAPK10
11620055,CHEMBL207130,P53779,MAPK10
44410869,CHEMBL207235,P53779,MAPK10
11719305,CID 11719305,P53779,MAPK10
11596881,CID 11596881,P53779,MAPK10
44410829,CHEMBL207037,P53779,MAPK10
44410717,CHEMBL206783,P53779,MAPK10
11353316,CHEBI:654121,P53779,MAPK10
16086104,CHEMBL386661,P53779,MAPK10
44419214,CHEMBL221916,P53779,MAPK10
52946152,CHEMBL1288243,P53779,MAPK10
45271955,CHEMBL550939,P53779,MAPK10
3081361,Vandetanib,P53779,MAPK10
52945601,CHEMBL1240703,P53779,MAPK10
9884685,PI-103,P53779,MAPK10
24889392,S1526_Selleck,P53779,MAPK10
4521392,SB-431542,P53779,MAPK10
11837140,Halicin,P53779,MAPK10
16007391,S1147_Selleck,P53779,MAPK10
176870,Erlotinib,P53779,MAPK10
160355,Roscovitine,P53779,MAPK10
11617559,GW-2580,P53779,MAPK10
153999,Ruboxistaurin,P53779,MAPK10
3025986,SNS-032,P53779,MAPK10
3062316,Dasatinib,P53779,MAPK10
5329102,Sunitinib,P53779,MAPK10
11712649,MLN8054,P53779,MAPK10
9977819,S1018_Selleck,P53779,MAPK10
11656518,CHIR-265,P53779,MAPK10
11667893,AMG 706,P53779,MAPK10
11485656,ABT-869,P53779,MAPK10
3038522,Tandutinib,P53779,MAPK10
44444016,CHEMBL248645,P53779,MAPK10
44419226,CHEMBL221128,P53779,MAPK10
447872,imidazole-pyrimidine compound 1,P53779,MAPK10
52941286,CHEMBL1288098,P53779,MAPK10
25660569,CHEMBL1288188,P53779,MAPK10
46869677,CHEMBL1288006,P53779,MAPK10
290221,ZINC00135906,P53779,MAPK10
52944914,CHEMBL1288158,P53779,MAPK10
52942507,CHEMBL1288129,P53779,MAPK10
9926791,"3-((3R,4R)-4-methyl-3-(methyl(7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino)piperi",P53779,MAPK10
46869742,CHEMBL1288039,P53779,MAPK10
52944909,CHEMBL1288127,P53779,MAPK10
2231029,ZINC02878998,P53779,MAPK10
45273755,CHEMBL556925,P53779,MAPK10
44329707,CHEBI:259924,P53779,MAPK10
3038525,VX-745,P53779,MAPK10
151194,Vatalanib,P53779,MAPK10
9874913,CP-724714,P53779,MAPK10
216239,sorafenibum,P53779,MAPK10
10138259,SU-14813,P53779,MAPK10
45488127,CHEMBL565564,P53779,MAPK10
44444012,CHEMBL248830,P53779,MAPK10
44444026,CHEMBL248791,P53779,MAPK10
46869075,CHEMBL1287915,P53779,MAPK10
45271958,CHEMBL551341,P53779,MAPK10
52947386,CHEMBL1288244,P53779,MAPK10
44402178,CHEMBL193563,P53779,MAPK10
26704995,CHEMBL1288187,P53779,MAPK10
45267669,CHEMBL557012,P53779,MAPK10
16115352,CHEMBL375428,P53779,MAPK10
9818586,Oprea1_129766,P53779,MAPK10
44402200,CHEMBL436291,P53779,MAPK10
44419150,CHEMBL387253,P53779,MAPK10
45268567,CHEMBL560344,P53779,MAPK10
45268539,CHEMBL561540,P53779,MAPK10
52943431,CHEMBL1288993,P53779,MAPK10
23647158,Pyrrole Carboxamide Analog 5k,P53779,MAPK10
45270255,CHEMBL552423,P53779,MAPK10
44402203,CHEMBL426466,P53779,MAPK10
208908,Lapatinib ditosylate,P53779,MAPK10
45267696,CHEMBL561685,P53779,MAPK10
44419136,CHEMBL221252,P53779,MAPK10
44419110,CHEMBL383994,P53779,MAPK10
45273750,CHEMBL556721,P53779,MAPK10
52944873,CHEMBL1287944,P53779,MAPK10
2808202,ZINC00082427,P53779,MAPK10
45269427,CHEMBL562009,P53779,MAPK10
